DATE-YMD,HSST= HadISST Temperature (C),
1982-02-15,       5.399,
1982-03-15,       5.610,
1982-04-15,       5.426,
1982-05-15,       6.629,
1982-06-15,       8.565,
1982-07-15,      10.671,
1982-08-15,      11.489,
1982-09-15,      10.085,
1982-10-15,       8.982,
1982-11-15,       7.826,
1982-12-15,       6.828,
1983-01-15,       6.512,
1983-02-15,       5.930,
1983-03-15,       5.799,
1983-04-15,       5.932,
1983-05-15,       7.117,
1983-06-15,       8.891,
1983-07-15,      10.811,
1983-08-15,      11.057,
1983-09-15,      10.377,
1983-10-15,       8.696,
1983-11-15,       7.274,
1983-12-15,       6.484,
1984-01-15,       5.992,
1984-02-15,       5.708,
1984-03-15,       5.320,
1984-04-15,       5.633,
1984-05-15,       6.870,
1984-06-15,       9.205,
1984-07-15,      10.622,
1984-08-15,      11.835,
1984-09-15,      10.546,
1984-10-15,       9.128,
1984-11-15,       7.711,
1984-12-15,       7.027,
1985-01-15,       6.210,
1985-02-15,       5.588,
1985-03-15,       5.556,
1985-04-15,       5.346,
1985-05-15,       6.685,
1985-06-15,       8.723,
1985-07-15,      11.351,
1985-08-15,      12.088,
1985-09-15,      10.483,
1985-10-15,       8.940,
1985-11-15,       7.338,
1985-12-15,       6.203,
1986-01-15,       5.695,
1986-02-15,       5.406,
1986-03-15,       5.607,
1986-04-15,       5.467,
1986-05-15,       6.757,
1986-06-15,       8.822,
1986-07-15,      10.767,
1986-08-15,      11.372,
1986-09-15,       9.958,
1986-10-15,       8.292,
1986-11-15,       7.382,
1986-12-15,       6.703,
1987-01-15,       5.952,
1987-02-15,       5.498,
1987-03-15,       5.197,
1987-04-15,       5.496,
1987-05-15,       6.650,
1987-06-15,       8.323,
1987-07-15,      10.497,
1987-08-15,      11.065,
1987-09-15,      10.331,
1987-10-15,       8.836,
1987-11-15,       7.883,
1987-12-15,       6.775,
1988-01-15,       6.418,
1988-02-15,       5.866,
1988-03-15,       5.676,
1988-04-15,       5.651,
1988-05-15,       6.862,
1988-06-15,       9.126,
1988-07-15,      11.733,
1988-08-15,      12.604,
1988-09-15,      11.487,
