Date,Month,Quarter,Year,Strength
09/01/2019,1,Q1,2019,13.47599589
10/01/2019,1,Q1,2019,13.77914642
11/01/2019,1,Q1,2019,13.91781248
12/01/2019,1,Q1,2019,13.80491523
13/01/2019,1,Q1,2019,13.42933209
14/01/2019,1,Q1,2019,12.86598672
15/01/2019,1,Q1,2019,12.26131913
16/01/2019,1,Q1,2019,11.79593039
17/01/2019,1,Q1,2019,11.63499574
18/01/2019,1,Q1,2019,11.8821873
19/01/2019,1,Q1,2019,12.55120757
20/01/2019,1,Q1,2019,13.56179696
21/01/2019,1,Q1,2019,14.75864383
22/01/2019,1,Q1,2019,15.94598553
23/01/2019,1,Q1,2019,16.92888239
24/01/2019,1,Q1,2019,17.5526822
25/01/2019,1,Q1,2019,17.73333669
26/01/2019,1,Q1,2019,17.47267149
27/01/2019,1,Q1,2019,16.85511436
28/01/2019,1,Q1,2019,16.0260225
29/01/2019,1,Q1,2019,15.15616678
30/01/2019,1,Q1,2019,14.40123874
31/01/2019,1,Q1,2019,13.86772906
01/02/2019,2,Q1,2019,13.59507795
02/02/2019,2,Q1,2019,13.55826842
03/02/2019,2,Q1,2019,13.68763086
04/02/2019,2,Q1,2019,13.897499
05/02/2019,2,Q1,2019,14.11480683
06/02/2019,2,Q1,2019,14.30150536
07/02/2019,2,Q1,2019,14.46727802
08/02/2019,2,Q1,2019,14.669433
09/02/2019,2,Q1,2019,14.9969126
10/02/2019,2,Q1,2019,15.53852598
11/02/2019,2,Q1,2019,16.34233383
12/02/2019,2,Q1,2019,17.37991991
13/02/2019,2,Q1,2019,18.53121698
14/02/2019,2,Q1,2019,19.60043581
15/02/2019,2,Q1,2019,20.36310874
16/02/2019,2,Q1,2019,20.63223222
17/02/2019,2,Q1,2019,20.32247151
18/02/2019,2,Q1,2019,19.48931509
19/02/2019,2,Q1,2019,18.32681913
20/02/2019,2,Q1,2019,17.12134168
21/02/2019,2,Q1,2019,16.17405046
22/02/2019,2,Q1,2019,15.71575137
23/02/2019,2,Q1,2019,15.83998711
24/02/2019,2,Q1,2019,16.47455584
25/02/2019,2,Q1,2019,17.40034868
26/02/2019,2,Q1,2019,18.31297022
27/02/2019,2,Q1,2019,18.9101324
28/02/2019,2,Q1,2019,18.97952464
01/03/2019,3,Q1,2019,18.46055818
02/03/2019,3,Q1,2019,17.46034768
03/03/2019,3,Q1,2019,16.21819627
04/03/2019,3,Q1,2019,15.02945474
05/03/2019,3,Q1,2019,14.153348
06/03/2019,3,Q1,2019,13.7354773
07/03/2019,3,Q1,2019,13.77138705
08/03/2019,3,Q1,2019,14.12280529
09/03/2019,3,Q1,2019,14.57749366
10/03/2019,3,Q1,2019,14.92629146
11/03/2019,3,Q1,2019,15.02610724
12/03/2019,3,Q1,2019,14.82785567
13/03/2019,3,Q1,2019,14.36734966
14/03/2019,3,Q1,2019,13.73393004
15/03/2019,3,Q1,2019,13.03739098
16/03/2019,3,Q1,2019,12.38709286
17/03/2019,3,Q1,2019,11.88417487
18/03/2019,3,Q1,2019,11.61766628
19/03/2019,3,Q1,2019,11.65426107
20/03/2019,3,Q1,2019,12.01918777
21/03/2019,3,Q1,2019,12.67587037
22/03/2019,3,Q1,2019,13.51766425
23/03/2019,3,Q1,2019,14.38220725
24/03/2019,3,Q1,2019,15.08939415
25/03/2019,3,Q1,2019,15.49258399
26/03/2019,3,Q1,2019,15.52475302
27/03/2019,3,Q1,2019,15.22084826
28/03/2019,3,Q1,2019,14.7059159
29/03/2019,3,Q1,2019,14.15280189
30/03/2019,3,Q1,2019,13.72614208
31/03/2019,3,Q1,2019,13.53368592
01/04/2019,4,Q2,2019,13.60019467
02/04/2019,4,Q2,2019,13.86831145
03/04/2019,4,Q2,2019,14.22153504
04/04/2019,4,Q2,2019,14.51987487
05/04/2019,4,Q2,2019,14.63812865
06/04/2019,4,Q2,2019,14.49796295
07/04/2019,4,Q2,2019,14.08707642
08/04/2019,4,Q2,2019,13.46172475
09/04/2019,4,Q2,2019,12.73272391
10/04/2019,4,Q2,2019,12.03910892
11/04/2019,4,Q2,2019,11.51697855
12/04/2019,4,Q2,2019,11.27247548
13/04/2019,4,Q2,2019,11.36596909
14/04/2019,4,Q2,2019,11.80904826
15/04/2019,4,Q2,2019,12.56929908
16/04/2019,4,Q2,2019,13.57467425
17/04/2019,4,Q2,2019,14.71292686
18/04/2019,4,Q2,2019,15.83021971
19/04/2019,4,Q2,2019,16.73964628
20/04/2019,4,Q2,2019,17.24851215
21/04/2019,4,Q2,2019,17.20301738
22/04/2019,4,Q2,2019,16.53737268
23/04/2019,4,Q2,2019,15.30884316
24/04/2019,4,Q2,2019,13.70331713
25/04/2019,4,Q2,2019,12.00531873
26/04/2019,4,Q2,2019,10.53757213
27/04/2019,4,Q2,2019,9.584598378
28/04/2019,4,Q2,2019,9.320285338
29/04/2019,4,Q2,2019,9.759851363
30/04/2019,4,Q2,2019,10.75141612
01/05/2019,5,Q2,2019,12.01190272
02/05/2019,5,Q2,2019,13.19902885
03/05/2019,5,Q2,2019,14.00030527
04/05/2019,5,Q2,2019,14.21500982
05/05/2019,5,Q2,2019,13.80697932
06/05/2019,5,Q2,2019,12.91344594
07/05/2019,5,Q2,2019,11.80627856
08/05/2019,5,Q2,2019,10.81508487
09/05/2019,5,Q2,2019,10.23370878
10/05/2019,5,Q2,2019,10.23834752
11/05/2019,5,Q2,2019,10.84309288
12/05/2019,5,Q2,2019,11.90670526
13/05/2019,5,Q2,2019,13.18653095
14/05/2019,5,Q2,2019,14.41841209
15/05/2019,5,Q2,2019,15.39256785
16/05/2019,5,Q2,2019,15.99919491
17/05/2019,5,Q2,2019,16.23239978
18/05/2019,5,Q2,2019,16.15951258
19/05/2019,5,Q2,2019,15.87561739
20/05/2019,5,Q2,2019,15.46507042
21/05/2019,5,Q2,2019,14.98401622
22/05/2019,5,Q2,2019,14.46566403
23/05/2019,5,Q2,2019,13.93913023
24/05/2019,5,Q2,2019,13.44731939
25/05/2019,5,Q2,2019,13.05151293
26/05/2019,5,Q2,2019,12.8188558
27/05/2019,5,Q2,2019,12.79947769
28/05/2019,5,Q2,2019,13.00666831
29/05/2019,5,Q2,2019,13.41203293
30/05/2019,5,Q2,2019,13.9583743
31/05/2019,5,Q2,2019,14.58190665
01/06/2019,6,Q2,2019,15.22975237
02/06/2019,6,Q2,2019,15.8623772
03/06/2019,6,Q2,2019,16.44113929
04/06/2019,6,Q2,2019,16.91147156
05/06/2019,6,Q2,2019,17.19593713
06/06/2019,6,Q2,2019,17.20656666
07/06/2019,6,Q2,2019,16.87545804
08/06/2019,6,Q2,2019,16.19192848
09/06/2019,6,Q2,2019,15.22862906
10/06/2019,6,Q2,2019,14.14111571
11/06/2019,6,Q2,2019,13.13536766
12/06/2019,6,Q2,2019,12.4117441
13/06/2019,6,Q2,2019,12.10519465
14/06/2019,6,Q2,2019,12.24412308
15/06/2019,6,Q2,2019,12.7427127
16/06/2019,6,Q2,2019,13.4281126
17/06/2019,6,Q2,2019,14.09159135
18/06/2019,6,Q2,2019,14.54634831
19/06/2019,6,Q2,2019,14.67465749
20/06/2019,6,Q2,2019,14.45149419
21/06/2019,6,Q2,2019,13.93911756
22/06/2019,6,Q2,2019,13.25623436
23/06/2019,6,Q2,2019,12.53436176
24/06/2019,6,Q2,2019,11.87912393
25/06/2019,6,Q2,2019,11.35171307
26/06/2019,6,Q2,2019,10.97521014
27/06/2019,6,Q2,2019,10.75687913
28/06/2019,6,Q2,2019,10.70900003
29/06/2019,6,Q2,2019,10.85281437
30/06/2019,6,Q2,2019,11.2016211
01/07/2019,7,Q3,2019,11.73298706
02/07/2019,7,Q3,2019,12.36815204
03/07/2019,7,Q3,2019,12.97448281
04/07/2019,7,Q3,2019,13.39565296
05/07/2019,7,Q3,2019,13.50010653
06/07/2019,7,Q3,2019,13.22864973
07/07/2019,7,Q3,2019,12.62158727
08/07/2019,7,Q3,2019,11.81442654
09/07/2019,7,Q3,2019,11.00389841
10/07/2019,7,Q3,2019,10.39661107
11/07/2019,7,Q3,2019,10.15694997
12/07/2019,7,Q3,2019,10.3685217
13/07/2019,7,Q3,2019,11.01715347
14/07/2019,7,Q3,2019,11.99664672
15/07/2019,7,Q3,2019,13.13349924
16/07/2019,7,Q3,2019,14.22424227
17/07/2019,7,Q3,2019,15.07810729
18/07/2019,7,Q3,2019,15.55742074
19/07/2019,7,Q3,2019,15.6081636
20/07/2019,7,Q3,2019,15.27402453
21/07/2019,7,Q3,2019,14.68963821
22/07/2019,7,Q3,2019,14.05275291
23/07/2019,7,Q3,2019,13.58017891
24/07/2019,7,Q3,2019,13.45698184
25/07/2019,7,Q3,2019,13.79084283
26/07/2019,7,Q3,2019,14.58301672
27/07/2019,7,Q3,2019,15.72398131
28/07/2019,7,Q3,2019,17.01619314
29/07/2019,7,Q3,2019,18.2194028
30/07/2019,7,Q3,2019,19.10766578
31/07/2019,7,Q3,2019,19.52359221
01/08/2019,8,Q3,2019,19.41561244
02/08/2019,8,Q3,2019,18.84802908
03/08/2019,8,Q3,2019,17.98059172
04/08/2019,8,Q3,2019,17.02289364
05/08/2019,8,Q3,2019,16.17684795
06/08/2019,8,Q3,2019,15.58488687
07/08/2019,8,Q3,2019,15.29986317
08/08/2019,8,Q3,2019,15.28496541
09/08/2019,8,Q3,2019,15.44144611
10/08/2019,8,Q3,2019,15.65294618
11/08/2019,8,Q3,2019,15.83071083
12/08/2019,8,Q3,2019,15.94479663
13/08/2019,8,Q3,2019,16.03150466
14/08/2019,8,Q3,2019,16.17499067
15/08/2019,8,Q3,2019,16.46928354
16/08/2019,8,Q3,2019,16.97361828
17/08/2019,8,Q3,2019,17.67694649
18/08/2019,8,Q3,2019,18.4853774
19/08/2019,8,Q3,2019,19.23936761
20/08/2019,8,Q3,2019,19.7576695
21/08/2019,8,Q3,2019,19.89528682
22/08/2019,8,Q3,2019,19.59610366
23/08/2019,8,Q3,2019,18.92027456
24/08/2019,8,Q3,2019,18.03342079
25/08/2019,8,Q3,2019,17.1578714
26/08/2019,8,Q3,2019,16.50098576
27/08/2019,8,Q3,2019,16.18581964
28/08/2019,8,Q3,2019,16.2102753
29/08/2019,8,Q3,2019,16.45119669
30/08/2019,8,Q3,2019,16.71284289
31/08/2019,8,Q3,2019,16.80164407
01/09/2019,9,Q3,2019,16.5987681
02/09/2019,9,Q3,2019,16.10354657
03/09/2019,9,Q3,2019,15.43349228
04/09/2019,9,Q3,2019,14.78416043
05/09/2019,9,Q3,2019,14.36584453
06/09/2019,9,Q3,2019,14.33861361
07/09/2019,9,Q3,2019,14.76333107
08/09/2019,9,Q3,2019,15.57899432
09/09/2019,9,Q3,2019,16.61020654
10/09/2019,9,Q3,2019,17.60359242
11/09/2019,9,Q3,2019,18.28698081
12/09/2019,9,Q3,2019,18.43944535
13/09/2019,9,Q3,2019,17.95535396
14/09/2019,9,Q3,2019,16.88413788
15/09/2019,9,Q3,2019,15.43147349
16/09/2019,9,Q3,2019,13.91703558
17/09/2019,9,Q3,2019,12.69689638
18/09/2019,9,Q3,2019,12.0710736
19/09/2019,9,Q3,2019,12.20369144
20/09/2019,9,Q3,2019,13.08072743
21/09/2019,9,Q3,2019,14.51802335
22/09/2019,9,Q3,2019,16.21471167
23/09/2019,9,Q3,2019,17.83219776
24/09/2019,9,Q3,2019,19.0730462
25/09/2019,9,Q3,2019,19.73914016
26/09/2019,9,Q3,2019,19.75992934
27/09/2019,9,Q3,2019,19.19232364
28/09/2019,9,Q3,2019,18.19886083
29/09/2019,9,Q3,2019,17.01026455
30/09/2019,9,Q3,2019,15.87660709
01/10/2019,10,Q4,2019,15.01238641
02/10/2019,10,Q4,2019,14.54544542
03/10/2019,10,Q4,2019,14.48373512
04/10/2019,10,Q4,2019,14.71258657
05/10/2019,10,Q4,2019,15.02727302
06/10/2019,10,Q4,2019,15.19428171
07/10/2019,10,Q4,2019,15.02450868
08/10/2019,10,Q4,2019,14.43641009
09/10/2019,10,Q4,2019,13.48895347
10/10/2019,10,Q4,2019,12.37271082
11/10/2019,10,Q4,2019,11.36017056
12/10/2019,10,Q4,2019,10.72922446
13/10/2019,10,Q4,2019,10.68238909
14/10/2019,10,Q4,2019,11.28566922
15/10/2019,10,Q4,2019,12.44468821
16/10/2019,10,Q4,2019,13.92414339
17/10/2019,10,Q4,2019,15.40395065
18/10/2019,10,Q4,2019,16.55586767
19/10/2019,10,Q4,2019,17.1205138
20/10/2019,10,Q4,2019,16.96666866
21/10/2019,10,Q4,2019,16.1206973
22/10/2019,10,Q4,2019,14.7614553
23/10/2019,10,Q4,2019,13.18328891
24/10/2019,10,Q4,2019,11.73587735
25/10/2019,10,Q4,2019,10.75388359
26/10/2019,10,Q4,2019,10.49069655
27/10/2019,10,Q4,2019,11.06863524
28/10/2019,10,Q4,2019,12.45393716
29/10/2019,10,Q4,2019,14.46055761
30/10/2019,10,Q4,2019,16.78321041
31/10/2019,10,Q4,2019,19.05611882
01/11/2019,11,Q4,2019,20.92801724
02/11/2019,11,Q4,2019,22.13705565
03/11/2019,11,Q4,2019,22.56575425
04/11/2019,11,Q4,2019,22.26005844
05/11/2019,11,Q4,2019,21.40729503
06/11/2019,11,Q4,2019,20.28037706
07/11/2019,11,Q4,2019,19.16468212
08/11/2019,11,Q4,2019,18.28749716
09/11/2019,11,Q4,2019,17.76810256
10/11/2019,11,Q4,2019,17.60033984
11/11/2019,11,Q4,2019,17.6702185
12/11/2019,11,Q4,2019,17.80130745
13/11/2019,11,Q4,2019,17.81357438
14/11/2019,11,Q4,2019,17.5791987
15/11/2019,11,Q4,2019,17.06135802
16/11/2019,11,Q4,2019,16.32684405
17/11/2019,11,Q4,2019,15.52911662
18/11/2019,11,Q4,2019,14.86545943
19/11/2019,11,Q4,2019,14.52008487
20/11/2019,11,Q4,2019,14.6110061
21/11/2019,11,Q4,2019,15.15776306
22/11/2019,11,Q4,2019,16.07879054
23/11/2019,11,Q4,2019,17.21553148
24/11/2019,11,Q4,2019,18.37137732
25/11/2019,11,Q4,2019,19.35116989
26/11/2019,11,Q4,2019,19.99135304
27/11/2019,11,Q4,2019,20.17841264
28/11/2019,11,Q4,2019,19.85934608
29/11/2019,11,Q4,2019,19.04953203
30/11/2019,11,Q4,2019,17.84036836
01/12/2019,12,Q4,2019,16.40342852
02/12/2019,12,Q4,2019,14.98268662
03/12/2019,12,Q4,2019,13.86521168
04/12/2019,12,Q4,2019,13.32660247
05/12/2019,12,Q4,2019,13.55956089
06/12/2019,12,Q4,2019,14.60653489
07/12/2019,12,Q4,2019,16.32271288
08/12/2019,12,Q4,2019,18.38963413
09/12/2019,12,Q4,2019,20.38380287
10/12/2019,12,Q4,2019,21.88483538
11/12/2019,12,Q4,2019,22.59135678
12/12/2019,12,Q4,2019,22.40677016
13/12/2019,12,Q4,2019,21.46473448
14/12/2019,12,Q4,2019,20.08414237
15/12/2019,12,Q4,2019,18.66818062
16/12/2019,12,Q4,2019,17.58123059
17/12/2019,12,Q4,2019,17.04320722
18/12/2019,12,Q4,2019,17.07284805
19/12/2019,12,Q4,2019,17.49488505
20/12/2019,12,Q4,2019,18.00736952
21/12/2019,12,Q4,2019,18.28850873
22/12/2019,12,Q4,2019,18.10961793
23/12/2019,12,Q4,2019,17.4161284
24/12/2019,12,Q4,2019,16.34680651
25/12/2019,12,Q4,2019,15.18293302
26/12/2019,12,Q4,2019,14.24653421
27/12/2019,12,Q4,2019,13.78689675
28/12/2019,12,Q4,2019,13.89758117
29/12/2019,12,Q4,2019,14.49182913
30/12/2019,12,Q4,2019,15.34135216
31/12/2019,12,Q4,2019,16.16240222
01/01/2020,1,Q1,2020,16.71996138
02/01/2020,1,Q1,2020,16.91716037
03/01/2020,1,Q1,2020,16.84137308
04/01/2020,1,Q1,2020,16.74915697
05/01/2020,1,Q1,2020,16.9881079
06/01/2020,1,Q1,2020,17.87328486
07/01/2020,1,Q1,2020,19.55512444
08/01/2020,1,Q1,2020,21.92671795
09/01/2020,1,Q1,2020,24.61207395
10/01/2020,1,Q1,2020,27.05084617
11/01/2020,1,Q1,2020,28.65722247
12/01/2020,1,Q1,2020,28.99796307
13/01/2020,1,Q1,2020,27.92367021
14/01/2020,1,Q1,2020,25.60537878
15/01/2020,1,Q1,2020,22.46777332
16/01/2020,1,Q1,2020,19.05169353
17/01/2020,1,Q1,2020,15.86252263
18/01/2020,1,Q1,2020,13.25821162
19/01/2020,1,Q1,2020,11.40562866
20/01/2020,1,Q1,2020,10.3011597
21/01/2020,1,Q1,2020,9.827553126
22/01/2020,1,Q1,2020,9.814066149
23/01/2020,1,Q1,2020,10.0795163
24/01/2020,1,Q1,2020,10.45620388
25/01/2020,1,Q1,2020,10.80386997
26/01/2020,1,Q1,2020,11.02213849
27/01/2020,1,Q1,2020,11.06257099
28/01/2020,1,Q1,2020,10.9360431
29/01/2020,1,Q1,2020,10.71141343
30/01/2020,1,Q1,2020,10.50487999
31/01/2020,1,Q1,2020,10.46151167
01/02/2020,2,Q1,2020,10.7297136
02/02/2020,2,Q1,2020,11.42868947
03/02/2020,2,Q1,2020,12.61210628
04/02/2020,2,Q1,2020,14.23792849
05/02/2020,2,Q1,2020,16.15920024
06/02/2020,2,Q1,2020,18.14703346
07/02/2020,2,Q1,2020,19.94444922
08/02/2020,2,Q1,2020,21.33449756
09/02/2020,2,Q1,2020,22.19727952
10/02/2020,2,Q1,2020,22.53349497
11/02/2020,2,Q1,2020,22.44556332
12/02/2020,2,Q1,2020,22.0846036
13/02/2020,2,Q1,2020,21.58509322
14/02/2020,2,Q1,2020,21.01385485
15/02/2020,2,Q1,2020,20.35456833
16/02/2020,2,Q1,2020,19.53486386
17/02/2020,2,Q1,2020,18.484811
18/02/2020,2,Q1,2020,17.20024062
19/02/2020,2,Q1,2020,15.7793109
20/02/2020,2,Q1,2020,14.41064575
21/02/2020,2,Q1,2020,13.31397185
22/02/2020,2,Q1,2020,12.65925186
23/02/2020,2,Q1,2020,12.50389736
24/02/2020,2,Q1,2020,12.77999132
25/02/2020,2,Q1,2020,13.33663362
26/02/2020,2,Q1,2020,14.01177112
27/02/2020,2,Q1,2020,14.69267523
28/02/2020,2,Q1,2020,15.33459305
29/02/2020,2,Q1,2020,15.93603227
01/03/2020,3,Q1,2020,16.49719793
02/03/2020,3,Q1,2020,16.9967071
03/03/2020,3,Q1,2020,17.40574928
04/03/2020,3,Q1,2020,17.72952569
05/03/2020,3,Q1,2020,18.04274115
06/03/2020,3,Q1,2020,18.48486796
07/03/2020,3,Q1,2020,19.2038565
08/03/2020,3,Q1,2020,20.27057309
09/03/2020,3,Q1,2020,21.6097137
10/03/2020,3,Q1,2020,22.99071089
11/03/2020,3,Q1,2020,24.09375422
12/03/2020,3,Q1,2020,24.62706705
13/03/2020,3,Q1,2020,24.44392439
14/03/2020,3,Q1,2020,23.60603272
15/03/2020,3,Q1,2020,22.36380185
16/03/2020,3,Q1,2020,21.0615395
17/03/2020,3,Q1,2020,20.0090651
18/03/2020,3,Q1,2020,19.37507681
19/03/2020,3,Q1,2020,19.14549246
20/03/2020,3,Q1,2020,19.15854809
21/03/2020,3,Q1,2020,19.19375622
22/03/2020,3,Q1,2020,19.07046631
23/03/2020,3,Q1,2020,18.71236883
24/03/2020,3,Q1,2020,18.15421485
25/03/2020,3,Q1,2020,17.49511867
26/03/2020,3,Q1,2020,16.82589293
27/03/2020,3,Q1,2020,16.16687907
28/03/2020,3,Q1,2020,15.44546802
29/03/2020,3,Q1,2020,14.52325094
30/03/2020,3,Q1,2020,13.26039554
31/03/2020,3,Q1,2020,11.58942835
01/04/2020,4,Q2,2020,9.568439065
02/04/2020,4,Q2,2020,7.39414342
03/04/2020,4,Q2,2020,5.371563617
04/04/2020,4,Q2,2020,3.851194599
05/04/2020,4,Q2,2020,3.151623689
06/04/2020,4,Q2,2020,3.48592093
07/04/2020,4,Q2,2020,4.90695089
08/04/2020,4,Q2,2020,7.282781397
09/04/2020,4,Q2,2020,10.30908974
10/04/2020,4,Q2,2020,13.55988034
11/04/2020,4,Q2,2020,16.56998577
12/04/2020,4,Q2,2020,18.93330157
13/04/2020,4,Q2,2020,20.39236744
14/04/2020,4,Q2,2020,20.89238709
15/04/2020,4,Q2,2020,20.58025418
16/04/2020,4,Q2,2020,19.74678964
17/04/2020,4,Q2,2020,18.73188345
18/04/2020,4,Q2,2020,17.82689795
19/04/2020,4,Q2,2020,17.20819656
20/04/2020,4,Q2,2020,16.92006149
21/04/2020,4,Q2,2020,16.90320208
22/04/2020,4,Q2,2020,17.04798535
23/04/2020,4,Q2,2020,17.2465219
24/04/2020,4,Q2,2020,17.42441428
25/04/2020,4,Q2,2020,17.5457556
26/04/2020,4,Q2,2020,17.59761182
27/04/2020,4,Q2,2020,17.56829559
28/04/2020,4,Q2,2020,17.43454161
29/04/2020,4,Q2,2020,17.16564125
30/04/2020,4,Q2,2020,16.74093942
01/05/2020,5,Q2,2020,16.16779997
02/05/2020,5,Q2,2020,15.48676992
03/05/2020,5,Q2,2020,14.75994596
04/05/2020,5,Q2,2020,14.05074055
05/05/2020,5,Q2,2020,13.40897983
06/05/2020,5,Q2,2020,12.87026631
07/05/2020,5,Q2,2020,12.46715712
08/05/2020,5,Q2,2020,12.24076998
09/05/2020,5,Q2,2020,12.24073403
10/05/2020,5,Q2,2020,12.50830945
11/05/2020,5,Q2,2020,13.04750015
12/05/2020,5,Q2,2020,13.79739764
13/05/2020,5,Q2,2020,14.6221029
14/05/2020,5,Q2,2020,15.33000348
15/05/2020,5,Q2,2020,15.72257232
16/05/2020,5,Q2,2020,15.65889738
17/05/2020,5,Q2,2020,15.1127671
18/05/2020,5,Q2,2020,14.19937338
19/05/2020,5,Q2,2020,13.15848478
20/05/2020,5,Q2,2020,12.29572794
21/05/2020,5,Q2,2020,11.89779001
22/05/2020,5,Q2,2020,12.14662302
23/05/2020,5,Q2,2020,13.05936867
24/05/2020,5,Q2,2020,14.47389385
25/05/2020,5,Q2,2020,16.08642618
26/05/2020,5,Q2,2020,17.53207862
27/05/2020,5,Q2,2020,18.48582189
28/05/2020,5,Q2,2020,18.75433224
29/05/2020,5,Q2,2020,18.33024265
30/05/2020,5,Q2,2020,17.39024108
31/05/2020,5,Q2,2020,16.23558675
01/06/2020,6,Q2,2020,15.19337103
02/06/2020,6,Q2,2020,14.5120253
03/06/2020,6,Q2,2020,14.28796422
04/06/2020,6,Q2,2020,14.44884056
05/06/2020,6,Q2,2020,14.79672155
06/06/2020,6,Q2,2020,15.09136807
07/06/2020,6,Q2,2020,15.13989881
08/06/2020,6,Q2,2020,14.85964074
09/06/2020,6,Q2,2020,14.29440665
10/06/2020,6,Q2,2020,13.58431107
11/06/2020,6,Q2,2020,12.90697128
12/06/2020,6,Q2,2020,12.41629621
13/06/2020,6,Q2,2020,12.20151963
14/06/2020,6,Q2,2020,12.27701803
15/06/2020,6,Q2,2020,12.59948656
16/06/2020,6,Q2,2020,13.09938716
17/06/2020,6,Q2,2020,13.71119933
18/06/2020,6,Q2,2020,14.39114945
19/06/2020,6,Q2,2020,15.11857494
20/06/2020,6,Q2,2020,15.88442079
21/06/2020,6,Q2,2020,16.67521879
22/06/2020,6,Q2,2020,17.46204227
23/06/2020,6,Q2,2020,18.20100169
24/06/2020,6,Q2,2020,18.84576145
25/06/2020,6,Q2,2020,19.36588062
26/06/2020,6,Q2,2020,19.76092735
27/06/2020,6,Q2,2020,20.06162498
28/06/2020,6,Q2,2020,20.3153867
29/06/2020,6,Q2,2020,20.56149277
30/06/2020,6,Q2,2020,20.80696139
01/07/2020,7,Q3,2020,21.01500255
02/07/2020,7,Q3,2020,21.11323118
03/07/2020,7,Q3,2020,21.0204485
04/07/2020,7,Q3,2020,20.6823445
05/07/2020,7,Q3,2020,20.10168729
06/07/2020,7,Q3,2020,19.34977925
07/07/2020,7,Q3,2020,18.55283157
08/07/2020,7,Q3,2020,17.85648973
09/07/2020,7,Q3,2020,17.38009687
10/07/2020,7,Q3,2020,17.17649828
11/07/2020,7,Q3,2020,17.2123676
12/07/2020,7,Q3,2020,17.3786499
13/07/2020,7,Q3,2020,17.53147309
14/07/2020,7,Q3,2020,17.55212512
15/07/2020,7,Q3,2020,17.40413747
16/07/2020,7,Q3,2020,17.162041
17/07/2020,7,Q3,2020,16.99438042
18/07/2020,7,Q3,2020,17.10181003
19/07/2020,7,Q3,2020,17.63188408
20/07/2020,7,Q3,2020,18.60513698
21/07/2020,7,Q3,2020,19.88489956
22/07/2020,7,Q3,2020,21.20616439
23/07/2020,7,Q3,2020,22.2545238
24/07/2020,7,Q3,2020,22.76587916
25/07/2020,7,Q3,2020,22.60977977
26/07/2020,7,Q3,2020,21.82628604
27/07/2020,7,Q3,2020,20.60440411
28/07/2020,7,Q3,2020,19.2118328
29/07/2020,7,Q3,2020,17.90292926
30/07/2020,7,Q3,2020,16.8387814
31/07/2020,7,Q3,2020,16.04809092
01/08/2020,8,Q3,2020,15.44185969
02/08/2020,8,Q3,2020,14.8737782
03/08/2020,8,Q3,2020,14.21977939
04/08/2020,8,Q3,2020,13.44263903
05/08/2020,8,Q3,2020,12.61476199
06/08/2020,8,Q3,2020,11.89121963
07/08/2020,8,Q3,2020,11.44659572
08/08/2020,8,Q3,2020,11.40336853
09/08/2020,8,Q3,2020,11.78103492
10/08/2020,8,Q3,2020,12.48496669
11/08/2020,8,Q3,2020,13.33760973
12/08/2020,8,Q3,2020,14.13884505
13/08/2020,8,Q3,2020,14.73247817
14/08/2020,8,Q3,2020,15.05467755
15/08/2020,8,Q3,2020,15.14764535
16/08/2020,8,Q3,2020,15.13496767
17/08/2020,8,Q3,2020,15.16905708
18/08/2020,8,Q3,2020,15.37088436
19/08/2020,8,Q3,2020,15.7846119
20/08/2020,8,Q3,2020,16.36403522
21/08/2020,8,Q3,2020,16.99555521
22/08/2020,8,Q3,2020,17.54778102
23/08/2020,8,Q3,2020,17.92654182
24/08/2020,8,Q3,2020,18.11132685
25/08/2020,8,Q3,2020,18.15700013
26/08/2020,8,Q3,2020,18.16034021
27/08/2020,8,Q3,2020,18.20776567
28/08/2020,8,Q3,2020,18.33031691
29/08/2020,8,Q3,2020,18.48904305
30/08/2020,8,Q3,2020,18.59913541
31/08/2020,8,Q3,2020,18.58157607
01/09/2020,9,Q3,2020,18.41650707
02/09/2020,9,Q3,2020,18.17044994
03/09/2020,9,Q3,2020,17.98128736
04/09/2020,9,Q3,2020,18.00484343
05/09/2020,9,Q3,2020,18.34516314
06/09/2020,9,Q3,2020,18.99883258
07/09/2020,9,Q3,2020,19.83896206
08/09/2020,9,Q3,2020,20.64922134
09/09/2020,9,Q3,2020,21.19800632
10/09/2020,9,Q3,2020,21.3243021
11/09/2020,9,Q3,2020,20.99783226
12/09/2020,9,Q3,2020,20.32309114
13/09/2020,9,Q3,2020,19.48048892
14/09/2020,9,Q3,2020,18.62940355
15/09/2020,9,Q3,2020,17.821291
16/09/2020,9,Q3,2020,16.97104797
17/09/2020,9,Q3,2020,15.90787448
18/09/2020,9,Q3,2020,14.48510731
19/09/2020,9,Q3,2020,12.69424955
20/09/2020,9,Q3,2020,10.72194408
21/09/2020,9,Q3,2020,8.915776696
22/09/2020,9,Q3,2020,7.671498237
23/09/2020,9,Q3,2020,7.29356081
24/09/2020,9,Q3,2020,7.890782633
25/09/2020,9,Q3,2020,9.34723369
26/09/2020,9,Q3,2020,11.37098155
27/09/2020,9,Q3,2020,13.59087315
28/09/2020,9,Q3,2020,15.65796635
29/09/2020,9,Q3,2020,17.31615482
30/09/2020,9,Q3,2020,18.42813253
01/10/2020,10,Q4,2020,18.9649823
02/10/2020,10,Q4,2020,18.9792965
03/10/2020,10,Q4,2020,18.57945407
04/10/2020,10,Q4,2020,17.91136827
